_id,student_id,amount
1c394bb5-c781-4061-a462-c4ca3b6fedc8,63060171fa6af8b366f1ee6c,500
318b6490-53d6-41a7-8fdb-27eb0b203a8f,63060171fa6af8b366f1ee6c,220.00000000000003
975d710c-6a7b-47cd-8fe2-da79890ab594,63060171fa6af8b366f1ee6c,666.6666666666667
0384824a-5604-46da-94a2-4b45bb219246,63060171fa6af8b366f1ee6c,500
587127f5-1197-4338-a0f9-5fdd2dceb30b,63060171fa6af8b366f1ee6c,666.6666666666667
09faca9e-b85b-4930-bfb1-8b7257085313,63060171fa6af8b366f1ee6c,220.00000000000003
26f329b8-e566-4267-9499-30de1c40ce06,63060171fa6af8b366f1ee6c,500
cc66bd35-8da1-4b33-a3d8-527aa3f2388e,63060171fa6af8b366f1ee6c,220.00000000000003
ae565907-1dc0-42b8-ac9f-f383330351b9,63060171fa6af8b366f1ee6c,500
f3584e60-09b0-4f34-a075-c51ed8f76b78,63060171fa6af8b366f1ee6c,1000
db9f2b5b-32f8-46fa-83a4-89e41b503d2f,63060171fa6af8b366f1ee6c,666.6666666666667
0d770341-df2b-4f8c-8cee-1fbe4fc39967,63060171fa6af8b366f1ee6c,220.00000000000003
214eac1a-45ed-426b-bdec-58141d332db0,63060171fa6af8b366f1ee6c,500
13f1870a-99f5-4679-8007-f302b61f82ff,63060171fa6af8b366f1ee6c,666.6666666666667
161e3b12-8bea-473a-91f4-bdd69166a81a,63060171fa6af8b366f1ee6c,220.00000000000003
a187a6e1-f845-4d34-8c2a-f503529b05e4,63060171fa6af8b366f1ee6c,500
1614b2e2-c80f-4e94-92e0-662cc09fe4d7,63060171fa6af8b366f1ee6c,220.00000000000003
2863aff0-8e11-4e8c-8aad-76ccd3ae4eed,63060171fa6af8b366f1ee6c,220.00000000000003
b70f65e5-532e-473a-9593-be0354f0c325,63060171fa6af8b366f1ee6c,666.6666666666667
34d3b890-c7a0-4e70-9ac8-60cd2fff4a6c,63060171fa6af8b366f1ee6c,666.6666666666667
2a95d43e-4eaf-4849-9334-541e6f3be6e6,63060171fa6af8b366f1ee6c,220.00000000000003
7d006326-1fe4-4b86-82ee-3dd01a47181b,63060171fa6af8b366f1ee6c,666.6666666666667
52d047ea-04e7-4362-9d71-a083616ed5cc,63060171fa6af8b366f1ee6c,220.00000000000003
5fe1bfcf-aac8-499c-8ca7-f5b8a875143e,63060171fa6af8b366f1ee6c,500
9dd3b24e-5da9-4130-aaf8-f2960a4b4134,63060171fa6af8b366f1ee6c,666.6666666666667
894cd4a8-c0fa-48f4-ac21-1a869f7b1f7d,63060171fa6af8b366f1ee6c,220.00000000000003
18875d9c-a087-4bbc-8a42-dae714bdf97e,63060171fa6af8b366f1ee6c,666.6666666666667
793f1ed4-268e-4095-8741-b52546b0bbf1,63060171fa6af8b366f1ee6c,1000
505c118d-9095-445d-a5b1-69939705a9f3,63060171fa6af8b366f1ee6c,220.00000000000003
18ee2cf2-3065-4f99-9668-933b702e16a4,63060171fa6af8b366f1ee6c,666.6666666666667
7655bc06-3677-45d6-bee7-36f4ee9d487b,63060171fa6af8b366f1ee6c,666.6666666666667
eb5406c0-21f9-4219-9b3c-c143204de32c,63060171fa6af8b366f1ee6c,220.00000000000003
d5562c47-c59b-4f49-a02e-8181f64eef2b,63060171fa6af8b366f1ee6c,220.00000000000003
4ffab0ec-0f29-4ab1-9503-0db060a154b6,63060171fa6af8b366f1ee6c,220.00000000000003
89700eb3-f9db-47c0-8df4-9f1d8b2a5739,63060171fa6af8b366f1ee6c,666.6666666666667
ac2c4442-5df4-4e7b-8f01-e1aa4bb7dfdc,63060171fa6af8b366f1ee6c,500
e48febca-04e0-4864-8dd5-48d55d50d47e,63060171fa6af8b366f1ee6c,220.00000000000003
778b3755-1ff6-4075-867e-94827675cdc2,63060171fa6af8b366f1ee6c,666.6666666666667
9a3d68a8-2f81-435f-a722-07061e07a2cc,63060171fa6af8b366f1ee6c,500
423be44e-573e-4d89-951e-5bc752bcb136,63060171fa6af8b366f1ee6c,220.00000000000003
d832a409-4602-4467-badd-635337316475,63060171fa6af8b366f1ee6c,220.00000000000003
2a3a5c9f-5381-4cea-b2ee-b8299df19d9c,63060171fa6af8b366f1ee6c,220.00000000000003
26051442-bfe0-42d2-a215-4e1d30a856aa,63060171fa6af8b366f1ee6c,220.00000000000003
90641e96-1031-4d29-bc78-1a1283d7a4f9,63060171fa6af8b366f1ee6c,666.6666666666667
ac834bd5-049a-4f0f-ba93-1494885c788c,63060171fa6af8b366f1ee6c,220.00000000000003
58a2ca26-f692-469e-bbc3-f05243412d00,63060171fa6af8b366f1ee6c,500
fd02e4f0-bf1d-4cd5-9cc0-d4cb0599452d,63060171fa6af8b366f1ee6c,666.6666666666667
44c277e6-80cf-423d-8b6f-b9b2295e9269,63060171fa6af8b366f1ee6c,220.00000000000003
2f02b740-fd1a-45f0-9c9c-6e9e9cb4e5d0,63060171fa6af8b366f1ee6c,500
5e55b9ba-6213-431b-be7a-22e0a4d1cc36,63060171fa6af8b366f1ee6c,666.6666666666667
9bde1252-1bbf-412c-a3d4-b4a3798ecbf6,63060171fa6af8b366f1ee6c,220.00000000000003
2c0f4c48-8905-41c9-963f-d0853579b526,63060171fa6af8b366f1ee6c,500
6126e73d-b2db-45be-9a51-19048b697a0a,63060171fa6af8b366f1ee6c,666.6666666666667
764974f5-4b83-4566-9faf-c0fd754e1254,63060171fa6af8b366f1ee6c,220.00000000000003
527e6b00-3a25-4d62-9fbb-0bba252cdc91,63060171fa6af8b366f1ee6c,500
35296b27-97fb-4cb0-babc-173596216dd3,63060171fa6af8b366f1ee6c,666.6666666666667
c67198c3-a3f0-4cab-92c0-49fd917c55b3,63060171fa6af8b366f1ee6c,220.00000000000003
234e35cf-4dcb-4566-b17b-2c238de62548,63060171fa6af8b366f1ee6c,500
c18f87bf-b9b7-4db1-862f-c14712e4b74f,63060171fa6af8b366f1ee6c,220.00000000000003
d5c18486-0052-4ce1-8d9a-f2fd776737e4,63060171fa6af8b366f1ee6c,500
b2f8fe02-7d4b-4647-a170-91041aee1eb7,63060171fa6af8b366f1ee6c,500
26e80000-44d5-4c4f-a49b-b185e1d69951,63060171fa6af8b366f1ee6c,666.6666666666667
b9863225-d8b5-45d5-824e-1053e5874c66,63060171fa6af8b366f1ee6c,500
ce333fd8-813c-4e99-b424-1fc4dc2272e5,63060171fa6af8b366f1ee6c,220.00000000000003
e19d995d-656b-418e-93cb-1c92f6b5f437,63060171fa6af8b366f1ee6c,500
f9039086-8675-4139-8636-6b3e06656ccb,63060171fa6af8b366f1ee6c,220.00000000000003
dc2e277e-d25c-4cf7-a720-5b99871c2c2b,63060171fa6af8b366f1ee6c,666.6666666666667
3a412bd2-e77c-47a2-868c-a114ef73966f,63060171fa6af8b366f1ee6c,500
19dd4cba-5fbf-405f-b8a4-31e18a29f149,63060171fa6af8b366f1ee6c,220.00000000000003
ba0beaf3-7bba-4855-b09c-f84aef7f2f3d,63060171fa6af8b366f1ee6c,666.6666666666667
bb60f94f-7865-4d11-ace6-9225ccb6029f,63060171fa6af8b366f1ee6c,220.00000000000003
c45f31f0-9e1f-4640-bd4b-c70a8e72e937,63060171fa6af8b366f1ee6c,500
8e768fcd-154f-44d2-a7b4-ef41c1634533,63060171fa6af8b366f1ee6c,666.6666666666667
d7a22a2b-3f2c-4513-ae00-c1a447a300f1,63060171fa6af8b366f1ee6c,220.00000000000003
0bedfd2c-5e40-46a4-8f6d-99c6b6a7c4df,63060171fa6af8b366f1ee6c,500
b9ef169a-4632-4282-adaf-d20dfd4de7cd,63060171fa6af8b366f1ee6c,666.6666666666667
d2c86031-02e4-45f6-947d-5f99ba0b995b,63060171fa6af8b366f1ee6c,220.00000000000003
4683fc81-fe70-4214-8734-3b4674b075e9,63060171fa6af8b366f1ee6c,500
cf39b48d-ec49-4ed5-ac55-02ee76ccbba6,63060171fa6af8b366f1ee6c,666.6666666666667
27b91241-b085-4cd2-8cf2-8facbd1eb664,63060171fa6af8b366f1ee6c,220.00000000000003
70fe6193-685f-4978-84df-2a002cb99e02,63060171fa6af8b366f1ee6c,666.6666666666667
1fd9a495-0b1a-40d6-8498-be46c916d006,63060171fa6af8b366f1ee6c,220.00000000000003
91e38c17-afa0-40f9-9cb9-da087364bdd2,63060171fa6af8b366f1ee6c,500
92b55d89-070b-44bb-bab9-b0d31ab13c23,63060171fa6af8b366f1ee6c,1000
1d264fd9-0c90-43d2-af6d-1388482fe30f,63060171fa6af8b366f1ee6c,666.6666666666667
ab6b8717-50c0-4aa9-9937-a952feb1ac30,63060171fa6af8b366f1ee6c,220.00000000000003
367e37e3-cb3d-4cc1-bdf3-7af55d050b2d,63060171fa6af8b366f1ee6c,500
b162edaa-88da-4ea7-806e-3f5e16ee7038,63060171fa6af8b366f1ee6c,666.6666666666667
5a10d377-84c0-4bb2-9b99-cf7360927db3,63060171fa6af8b366f1ee6c,220.00000000000003
6f0e7a40-d031-45bd-a4bd-952654e8c1fe,63060171fa6af8b366f1ee6c,500
41572bfd-964e-4423-b973-5b6ede8262eb,63060171fa6af8b366f1ee6c,666.6666666666667
dc8de386-0fb7-451f-b5d3-75633598af92,63060171fa6af8b366f1ee6c,220.00000000000003
0a2c5ec7-1d1d-4a81-8320-534dde78a797,63060171fa6af8b366f1ee6c,500
6841e9d8-5311-4dd7-85c4-204656c9d5ba,63060171fa6af8b366f1ee6c,666.6666666666667
d009a594-bd03-408e-a292-b12d90ea171c,63060171fa6af8b366f1ee6c,220.00000000000003
cb58019e-9da0-411c-bd5c-07e6a4897406,63060171fa6af8b366f1ee6c,500
68670635-03e7-4218-b8f5-0d1ade29074b,63060171fa6af8b366f1ee6c,666.6666666666667
2f50f4cc-46a4-4068-a16b-2f31430a6fae,63060171fa6af8b366f1ee6c,220.00000000000003
f771916c-bb2c-4b5d-827e-52e88dec0eae,63060171fa6af8b366f1ee6c,666.6666666666667
5a202655-a429-45bb-86e9-176113946b0b,63060171fa6af8b366f1ee6c,500
9fc0ed4e-db24-4cc2-99ae-8d21ed47f002,63060171fa6af8b366f1ee6c,220.00000000000003
2f932337-651e-41be-8938-bf1406c6c93e,63060171fa6af8b366f1ee6c,500
dbdf7f96-aec4-43d5-b6ae-3efd1b7a8e1a,63060171fa6af8b366f1ee6c,666.6666666666667
5ba82f64-7b8f-4b8e-8f78-8015fd8f8f87,63060171fa6af8b366f1ee6c,220.00000000000003
5c8121cf-12a8-44b1-81e1-f140a9d58272,63060171fa6af8b366f1ee6c,500
c0e1b719-285b-4746-ac43-a0493a2fe66c,63060171fa6af8b366f1ee6c,1000
ad33ea3d-7bd9-4282-8984-64164f2bff34,63060171fa6af8b366f1ee6c,666.6666666666667
e3080ec5-8f54-49d3-a425-f866e1a6e8c0,63060171fa6af8b366f1ee6c,220.00000000000003
eb1228cb-5ef0-42e7-a53c-066dba730813,63060171fa6af8b366f1ee6c,500
b33bd7ce-8db3-4dc0-99d7-b872464ecd40,63060171fa6af8b366f1ee6c,1000
f832acbd-d82e-45fc-bd4c-1a071095468f,63060171fa6af8b366f1ee6c,666.6666666666667
c4ee5a99-6c74-4eb7-bdee-5b4899dc2d0e,63060171fa6af8b366f1ee6c,220.00000000000003
16bba8cd-3607-4eae-980e-e21031c95675,63060171fa6af8b366f1ee6c,500
a5e6df08-d4a3-48b3-bbd9-dc3e46fd202c,63060171fa6af8b366f1ee6c,666.6666666666667
c282f6bd-a55b-4bbb-be42-26282c11e7a6,63060171fa6af8b366f1ee6c,220.00000000000003
28a86e7f-a133-4ddc-9acf-91b99d2ad035,63060171fa6af8b366f1ee6c,500
1f475a61-7fad-497c-9509-80f5f5b49026,63060171fa6af8b366f1ee6c,666.6666666666667
3086bb1f-3aae-4f31-87d1-23ca2aa0e0ed,63060171fa6af8b366f1ee6c,220.00000000000003
cffcb6f5-d09d-4b10-864e-1edbc41605f5,63060171fa6af8b366f1ee6c,500
c8280e7a-327e-404a-8525-96572fe8b413,63060171fa6af8b366f1ee6c,220.00000000000003
43b2cdb2-4ffd-4a15-b714-de2e3a363e33,63060171fa6af8b366f1ee6c,500
c6bef5fd-6960-47bd-88d1-b06cdc695346,63060171fa6af8b366f1ee6c,666.6666666666667
09becaf2-f775-4530-abeb-ded136a90a34,63060171fa6af8b366f1ee6c,220.00000000000003
dd57c2e8-79ea-4a67-a99c-7ec07ba449d3,63060171fa6af8b366f1ee6c,500
69cebe76-5c21-4786-81bd-76c51c6e306f,63060171fa6af8b366f1ee6c,666.6666666666667
c70ea69f-eec1-48c1-b558-1c807d357f09,63060171fa6af8b366f1ee6c,220.00000000000003
e211268f-3b4c-4cc6-a7c0-f48531e4090d,63060171fa6af8b366f1ee6c,500
65116775-f296-4e25-86be-83a2900917e8,63060171fa6af8b366f1ee6c,666.6666666666667
31a12858-1fb6-48fd-9098-4eee7e20aab0,63060171fa6af8b366f1ee6c,220.00000000000003
1219045d-dbb9-4632-8c38-f7f6a838c0f0,63060171fa6af8b366f1ee6c,500
ba229a27-3ce6-4f28-8543-72420c752995,63060171fa6af8b366f1ee6c,666.6666666666667
4b93c7d5-50b6-4df0-839b-2f3a6bd22369,63060171fa6af8b366f1ee6c,220.00000000000003
e78be8dc-be1a-4a3a-9dfb-c808185a56a9,63060171fa6af8b366f1ee6c,500
0b137a21-31aa-45d7-9952-20d1bf882530,63060171fa6af8b366f1ee6c,666.6666666666667
d3593eeb-0846-4108-9b10-0785ce4a9a17,63060171fa6af8b366f1ee6c,666.6666666666667
7b4eaafe-e73c-42e5-952f-b7f850d48375,63060171fa6af8b366f1ee6c,500
51333fcc-9f05-4a68-acc9-39a3d5929388,63060171fa6af8b366f1ee6c,666.6666666666667
3461801f-d9ef-4399-901b-37bc8e53dd39,63060171fa6af8b366f1ee6c,220.00000000000003
7831dd1d-82b1-44c7-a63c-677d2052c283,63060171fa6af8b366f1ee6c,500
9425c81b-f512-40d7-87a8-e97d8decc246,63060171fa6af8b366f1ee6c,666.6666666666667
f31c7bf6-810b-4a8c-94ff-3d52d40b9e3f,63060171fa6af8b366f1ee6c,220.00000000000003
35530acb-4097-49f3-b8f4-033fc8acf79b,63060171fa6af8b366f1ee6c,500
2b3d5a01-b872-46d4-aaf2-c0f03037eaf1,63060171fa6af8b366f1ee6c,1000
09a77b99-f0da-4380-bdc0-fdbe52a52420,63060171fa6af8b366f1ee6c,666.6666666666667
6fe49c5c-0304-4fbf-a5cd-d1003b264efe,63060171fa6af8b366f1ee6c,220.00000000000003
9c23b4ea-f380-4ce1-bdb2-e7f077f264f5,63060171fa6af8b366f1ee6c,500
50037f92-60ec-4ae6-aef5-f2bb37941e4f,63060171fa6af8b366f1ee6c,666.6666666666667
59f4a00e-8120-4257-9f8f-c89bb341b00b,63060171fa6af8b366f1ee6c,220.00000000000003
662a5d03-5a6d-443f-99ea-ec83857d580e,63060171fa6af8b366f1ee6c,500
6f53681c-cc2b-4154-9a27-4c211e9432ed,63060171fa6af8b366f1ee6c,220.00000000000003
80154dd7-d4f0-4fcf-912f-97d0ab965fd8,63060171fa6af8b366f1ee6c,500
f8063064-0209-4b34-a7d1-feadb32b9c5d,63060171fa6af8b366f1ee6c,666.6666666666667
8468940e-6568-4058-ab85-4085ae6a1d3d,63060171fa6af8b366f1ee6c,220.00000000000003
0e1582f1-7344-46dd-9821-e49c04f80578,63060171fa6af8b366f1ee6c,500
9f76728a-38fd-44d9-b199-569118662288,63060171fa6af8b366f1ee6c,666.6666666666667
6ffc505a-106e-4970-a632-1cbe6032d2e3,63060171fa6af8b366f1ee6c,220.00000000000003
a892eb2a-39c7-4445-a8d4-a50902d12a83,63060171fa6af8b366f1ee6c,500
ad576dff-762b-4db2-a3b8-3e0e37d30ccf,63060171fa6af8b366f1ee6c,666.6666666666667
a7c9ee65-12b9-454c-bd8e-8f8f94f3bca4,63060171fa6af8b366f1ee6c,220.00000000000003
e9d16005-1244-4f76-9358-1a0f3dae853a,63060171fa6af8b366f1ee6c,500
df6418a2-1524-469f-921c-2cb099965d04,63060171fa6af8b366f1ee6c,666.6666666666667
2c1855e4-958c-494a-93f5-76c581de6174,63060171fa6af8b366f1ee6c,220.00000000000003
7116faac-3c55-4734-9729-90f42635c745,63060171fa6af8b366f1ee6c,500
ea563954-2533-4f41-b826-c5ee814f1d8b,63060171fa6af8b366f1ee6c,666.6666666666667
4836cb3d-a585-47f2-8fb6-95bd1ddf0bce,63060171fa6af8b366f1ee6c,220.00000000000003
cf779137-41ad-42a5-9821-b7efbe658c2a,63060171fa6af8b366f1ee6c,500
6b7342f9-e998-425b-ab7f-1efb4c363b3d,63060171fa6af8b366f1ee6c,220.00000000000003
17efebff-2353-4828-b2bb-11cd2d818690,63060171fa6af8b366f1ee6c,500
e8f6bd9c-670b-4012-9427-cec9ceebdbc9,63060171fa6af8b366f1ee6c,666.6666666666667
0db1ef7e-74e3-4f27-b7a8-a6bd850fb332,63060171fa6af8b366f1ee6c,220.00000000000003
c9132e78-cc4e-4a9b-8db5-b1c822a66e62,63060171fa6af8b366f1ee6c,500
c80e6f2e-74d0-490a-811c-68c4d23f800b,63060171fa6af8b366f1ee6c,666.6666666666667
edee6a1b-0e0e-4d8c-88e0-6b3fda4bdc29,63060171fa6af8b366f1ee6c,220.00000000000003
2730c3dd-7219-40fa-890f-4440d6a38e65,63060171fa6af8b366f1ee6c,500
9153a808-f449-43aa-af87-f5d10b4acd92,63060171fa6af8b366f1ee6c,666.6666666666667
97ecc85a-cbff-4b35-9a80-2c932d48306d,63060171fa6af8b366f1ee6c,220.00000000000003
517d7a3a-c1bd-418b-ba13-e84e36212539,63060171fa6af8b366f1ee6c,500
7c5fd7db-f892-4736-b307-5d061d8267ac,63060171fa6af8b366f1ee6c,666.6666666666667
bf3a222b-71cb-4b32-887c-f53b6c531682,63060171fa6af8b366f1ee6c,220.00000000000003
a2ed7403-6e64-429a-9dc0-feab8f2d334f,63060171fa6af8b366f1ee6c,500
a7572cf3-913c-49d6-8398-1cb060a984e3,63060171fa6af8b366f1ee6c,666.6666666666667
e6d54242-a2a7-4841-a5de-841efa2a5568,63060171fa6af8b366f1ee6c,220.00000000000003
e5429b1f-e534-4b63-84e2-fa200d7c34fa,63060171fa6af8b366f1ee6c,500
c5b4a7b4-e2b2-4cf3-8e44-19d49cdbbafd,63060171fa6af8b366f1ee6c,666.6666666666667
5ca08272-336c-479e-a965-2f5bbbaaf037,63060171fa6af8b366f1ee6c,220.00000000000003
8e7dbdc8-c6e4-402c-9b71-2ea2b53b9fc4,63060171fa6af8b366f1ee6c,500
60d8b91a-339c-4427-aec2-f1cfe6c386a6,63060171fa6af8b366f1ee6c,666.6666666666667
5a649fec-1f90-4b07-8bc8-d137e55eedb1,63060171fa6af8b366f1ee6c,666.6666666666667
a6d7131e-0bdd-4502-9d95-3df169424eaa,63060171fa6af8b366f1ee6c,666.6666666666667
cf55925f-0dbc-4ba5-9eca-004a601122b1,63060171fa6af8b366f1ee6c,666.6666666666667
170c5543-365b-477e-9966-62000e98c594,63060171fa6af8b366f1ee6c,500
e94dadd6-b827-4f40-86b1-c6ad6261cb69,63060171fa6af8b366f1ee6c,220.00000000000003
9a49e8af-120e-4039-9db9-22ac1e0bda5d,63060171fa6af8b366f1ee6c,500
fefb3b1c-e49b-4bf3-bb6f-3e0f3b7ea6b3,63060171fa6af8b366f1ee6c,666.6666666666667
9485653a-02fd-475f-b812-40ad7c0eea72,63060171fa6af8b366f1ee6c,220.00000000000003
79131344-34c7-4874-a62a-76311a0f636e,63060171fa6af8b366f1ee6c,500
158262c0-d56f-4fe1-82db-2cc81f2e8b3e,63060171fa6af8b366f1ee6c,666.6666666666667
5e0d14f0-71c0-4b7b-afcd-bc89344001e0,63060171fa6af8b366f1ee6c,220.00000000000003
92516c0b-deb1-4abe-84f7-9d83f6026bcc,63060171fa6af8b366f1ee6c,500
615f6f1d-47cb-4ac9-823a-2c86d12bd263,63060171fa6af8b366f1ee6c,666.6666666666667
c6fff025-ad6d-437c-82e0-fa3621acad95,63060171fa6af8b366f1ee6c,220.00000000000003
400fc3b3-d266-43e4-bede-a23a75c78748,63060171fa6af8b366f1ee6c,500
716be6e0-e449-493a-b633-7853e014443c,63060171fa6af8b366f1ee6c,666.6666666666667
fe2cf74d-250d-4ce4-9810-94c5a7e7cec4,63060171fa6af8b366f1ee6c,220.00000000000003
322fb9d5-e675-469e-883a-d599b9689c91,63060171fa6af8b366f1ee6c,500
2bcc1f2d-ea1a-40f6-a2a4-451568b125d0,63060171fa6af8b366f1ee6c,666.6666666666667
db49dda7-cac3-4e95-b294-7fd7913c7166,63060171fa6af8b366f1ee6c,220.00000000000003
fd4d3470-58c3-460c-809b-353ddd7ccbc7,63060171fa6af8b366f1ee6c,500
f2166565-9309-47d9-a92a-b5d0a4a35954,63060171fa6af8b366f1ee6c,666.6666666666667
eeb5894a-14a3-42c5-9cd6-b919fb3a479d,63060171fa6af8b366f1ee6c,500
12fa89fa-d505-49e3-b267-3bf8bf91f14a,63060171fa6af8b366f1ee6c,666.6666666666667
ca85f902-9aef-4d45-b2e1-76db41c8bd62,63060171fa6af8b366f1ee6c,220.00000000000003
2209f44b-76eb-4330-bfb4-9aa4ffa17a27,63060171fa6af8b366f1ee6c,500
dcc99f66-895f-45b1-85e9-8f855646d02e,63060171fa6af8b366f1ee6c,666.6666666666667
4bf659f9-1667-4761-852c-70a2cfb161c9,63060171fa6af8b366f1ee6c,220.00000000000003
a70f7869-a5cf-4a97-baba-b546bc5733b5,63060171fa6af8b366f1ee6c,500
6519cff7-ca0f-48d0-970c-6890e76a0bd0,63060171fa6af8b366f1ee6c,666.6666666666667
219461e5-e93b-448b-829c-b04c5a5dac1a,63060171fa6af8b366f1ee6c,220.00000000000003
fa61795d-8d37-4dc7-b9d8-e118b604783c,63060171fa6af8b366f1ee6c,500
716c310e-c1f4-4e9b-9690-f063029f102e,63060171fa6af8b366f1ee6c,666.6666666666667
01368898-5373-4b34-aa61-73c702c5d5be,63060171fa6af8b366f1ee6c,220.00000000000003
6ffa6b95-fed2-4720-aff8-22a9de259fc5,63060171fa6af8b366f1ee6c,500
af2f366c-d35f-403e-8107-7ef6c1af3a30,63060171fa6af8b366f1ee6c,1000
dcb29bae-60c0-40c8-85ec-7f0675c1fe5f,63060171fa6af8b366f1ee6c,666.6666666666667
af90f963-55ba-4532-98c0-f2cc3a7b7b64,63060171fa6af8b366f1ee6c,500
978356eb-10b1-4430-be80-dc498f62d58a,63060171fa6af8b366f1ee6c,666.6666666666667
a12a69e7-a0f8-4a36-854b-f3be9b1496a7,63060171fa6af8b366f1ee6c,220.00000000000003
3ff2c0ef-66c0-4c50-a9b7-ae8b5f784ca4,63060171fa6af8b366f1ee6c,500
f68aa5c8-fc1c-49b6-ad2a-6698b47da0ba,63060171fa6af8b366f1ee6c,666.6666666666667
7f03f945-2bb2-4fc9-9e07-20a817ccdbf2,63060171fa6af8b366f1ee6c,220.00000000000003
fef2ce86-3959-4053-8b9e-0c8fc5953a47,63060171fa6af8b366f1ee6c,500
ce78c6de-d4fe-4b97-87c4-54366e808e21,63060171fa6af8b366f1ee6c,666.6666666666667
aafe0c2e-914f-49fe-9bdd-df4cbdb097a7,63060171fa6af8b366f1ee6c,220.00000000000003
ab1a4645-7ceb-4c41-88f0-76482ed593d0,63060171fa6af8b366f1ee6c,500
46a1e783-851b-4bf6-879c-23a828037648,63060171fa6af8b366f1ee6c,666.6666666666667
933d1cee-9e10-4a92-9e27-456edc2c66bc,63060171fa6af8b366f1ee6c,220.00000000000003
972d7101-7208-4674-ab0f-de778cfc4722,63060171fa6af8b366f1ee6c,500
b6554627-655e-40a8-9caf-c2a2982eb457,63060171fa6af8b366f1ee6c,666.6666666666667
2fe00d1a-6bbd-4012-8826-f9f0b273be60,63060171fa6af8b366f1ee6c,220.00000000000003
299016e2-7403-4f13-975a-b5f09e94ebb8,63060171fa6af8b366f1ee6c,666.6666666666667
ab7eccf9-8c29-4121-b0f1-be8d46afeb56,63060171fa6af8b366f1ee6c,1000
43c9bc7f-d8fe-461c-949f-3bb5eb206122,63060171fa6af8b366f1ee6c,220.00000000000003
d9fc77d4-d44f-4316-8154-361e33bfe950,63060171fa6af8b366f1ee6c,666.6666666666667
868ac27c-0603-456e-9038-c2e4c4265dd0,63060171fa6af8b366f1ee6c,220.00000000000003
5a205238-67c1-44b0-9452-f3774eb2e6e4,63060171fa6af8b366f1ee6c,1000
d7154781-57ff-41ce-a206-4216fd7fe3ae,63060171fa6af8b366f1ee6c,666.6666666666667
e3171a5f-75cb-41ca-b800-2ea8f41a4fc3,63060171fa6af8b366f1ee6c,220.00000000000003
5c938fc3-0870-4985-a48f-532000cc522a,63060171fa6af8b366f1ee6c,500
c96d612b-cc85-44b7-b062-1a1fe2df1350,63060171fa6af8b366f1ee6c,666.6666666666667
7fb08e59-a954-4eb6-aec4-b7e4bd555367,63060171fa6af8b366f1ee6c,220.00000000000003
3de8d492-e42c-43b7-b868-c0065d5b23f4,63060171fa6af8b366f1ee6c,500
b756295b-b4a7-4c35-81cd-87d9621d2425,63060171fa6af8b366f1ee6c,666.6666666666667
8b438d84-7c73-445c-b80f-bbb94f9f9291,63060171fa6af8b366f1ee6c,220.00000000000003
22badf78-631b-41de-bd9c-fab794c80878,63060171fa6af8b366f1ee6c,500
29550107-677c-4c55-b0cb-8e153fa34a67,63060171fa6af8b366f1ee6c,220.00000000000003
bdaeda4e-8694-48c6-b638-51af463a7e9c,63060171fa6af8b366f1ee6c,666.6666666666667
7b41b8cc-0650-49df-9c08-1dda7c9e0951,63060171fa6af8b366f1ee6c,500
8a9a8c4a-2adb-4957-8fa6-698a54c03d18,63060171fa6af8b366f1ee6c,666.6666666666667
35eb2339-e96e-4e43-bfa8-30b9d1d266b8,63060171fa6af8b366f1ee6c,220.00000000000003
9314907c-dda7-4561-b11b-5592c122f6ba,63060171fa6af8b366f1ee6c,500
14bba043-4e6c-4c47-bfd1-4106626bdcab,63060171fa6af8b366f1ee6c,666.6666666666667
e10b0bf7-5434-47b4-8cd9-5fd081ffd217,63060171fa6af8b366f1ee6c,220.00000000000003
c929f46d-34f9-4be0-bbfc-a6d028ec883d,63060171fa6af8b366f1ee6c,500
e6dbfa54-fa89-40ed-a758-f1f6fb5210d7,63060171fa6af8b366f1ee6c,666.6666666666667
c9e31145-9336-4098-b576-64c6b8d70a5a,63060171fa6af8b366f1ee6c,220.00000000000003
7a861dfb-97ec-4e2f-8ece-51d6a87b5588,63060171fa6af8b366f1ee6c,500
c3148b84-a187-4a9b-86d8-3135be1036e2,63060171fa6af8b366f1ee6c,1000
ecfc53fc-e689-4607-b10d-575e9302ef48,63060171fa6af8b366f1ee6c,666.6666666666667
6fb10349-dfaf-4510-b4c5-fedfad8c5e6d,63060171fa6af8b366f1ee6c,220.00000000000003
396e7c89-038f-4778-90c4-e6c332a7e73e,63060171fa6af8b366f1ee6c,1000
8c7e7d20-0657-4849-8fed-ed3b368dd8df,63060171fa6af8b366f1ee6c,220.00000000000003
809b7233-6fcb-40bc-a440-8bcdbaf98b83,63060171fa6af8b366f1ee6c,500
f28e7737-cfe1-4c7b-a743-7e2fcf692f05,63060171fa6af8b366f1ee6c,666.6666666666667
f3272a52-7e60-4575-817c-63f634d7494a,63060171fa6af8b366f1ee6c,220.00000000000003
1f2dfdc4-c843-4598-b0fb-cf703710aa97,63060171fa6af8b366f1ee6c,500
0eaf6e4b-f082-4b9a-95a4-96b2c22b7583,63060171fa6af8b366f1ee6c,666.6666666666667
4fe82f98-3a50-433a-afa1-d5e8543a5d9f,63060171fa6af8b366f1ee6c,220.00000000000003
012c46e3-3d0a-4ab7-a994-85334e5c6593,63060171fa6af8b366f1ee6c,500
